filename,variant,split,plate_id,source_image,image_id,annotation_index,class_id,crop_width,crop_height,given_corners_normalized,blur_parameters
defocus_blurr_plate/train/img_1afc2686582a72a0cf7d__p001.png,defocus_blur,train,plate_6a6ffd9e1054b8de46739efa,train/images/11037_png.rf.O2AiGQamelO1rW1lWoqy.png,img_1afc2686582a72a0cf7d,1,0,162,87,"[[0.5789473684210527, 0.5896103896103897], [0.3281733746130031, 0.5896103896103896], [0.32817337461300317, 0.8155844155844156], [0.5789473684210527, 0.8155844155844156]]","{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 4.807965416564816, ""motion_angle_deg"": 69.08426014992341, ""motion_length_px"": 13}"
gaussian_blurr_plate/train/img_1afc2686582a72a0cf7d__p001.png,gaussian_blur,train,plate_6a6ffd9e1054b8de46739efa,train/images/11037_png.rf.O2AiGQamelO1rW1lWoqy.png,img_1afc2686582a72a0cf7d,1,0,162,87,"[[0.5789473684210527, 0.5896103896103897], [0.3281733746130031, 0.5896103896103896], [0.32817337461300317, 0.8155844155844156], [0.5789473684210527, 0.8155844155844156]]","{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 4.807965416564816, ""motion_angle_deg"": 69.08426014992341, ""motion_length_px"": 13}"
clean_plates/train/img_1a2351abf97aed14419e__p001.png,clean,train,plate_14b99bc6207a2cfd1f731d84,train/images/112-jpg_jpg.rf.z95pkiw42J3gLbdQC1zk.jpg,img_1a2351abf97aed14419e,1,0,110,201,"[[0.66675, 0.17966666666666675], [0.63925, 0.17966666666666675], [0.63925, 0.24666666666666676], [0.66675, 0.24666666666666676]]",{}
clean_plates/train/img_1a2351abf97aed14419e__p002.png,clean,train,plate_a90deff11edaacdc8bc97c3e,train/images/112-jpg_jpg.rf.z95pkiw42J3gLbdQC1zk.jpg,img_1a2351abf97aed14419e,2,0,139,250,"[[0.721, 0.5950000000000002], [0.68625, 0.5950000000000002], [0.68625, 0.6783333333333335], [0.721, 0.6783333333333335]]",{}
motion_blurr_plate/train/img_1a2351abf97aed14419e__p001.png,motion_blur,train,plate_14b99bc6207a2cfd1f731d84,train/images/112-jpg_jpg.rf.z95pkiw42J3gLbdQC1zk.jpg,img_1a2351abf97aed14419e,1,0,110,201,"[[0.66675, 0.17966666666666675], [0.63925, 0.17966666666666675], [0.63925, 0.24666666666666676], [0.66675, 0.24666666666666676]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 6.106404831927036, ""motion_angle_deg"": 12.568796229626214, ""motion_length_px"": 25}"
motion_blurr_plate/train/img_1a2351abf97aed14419e__p002.png,motion_blur,train,plate_a90deff11edaacdc8bc97c3e,train/images/112-jpg_jpg.rf.z95pkiw42J3gLbdQC1zk.jpg,img_1a2351abf97aed14419e,2,0,139,250,"[[0.721, 0.5950000000000002], [0.68625, 0.5950000000000002], [0.68625, 0.6783333333333335], [0.721, 0.6783333333333335]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 6.106404831927036, ""motion_angle_deg"": 12.568796229626214, ""motion_length_px"": 25}"
defocus_blurr_plate/train/img_1a2351abf97aed14419e__p001.png,defocus_blur,train,plate_14b99bc6207a2cfd1f731d84,train/images/112-jpg_jpg.rf.z95pkiw42J3gLbdQC1zk.jpg,img_1a2351abf97aed14419e,1,0,110,201,"[[0.66675, 0.17966666666666675], [0.63925, 0.17966666666666675], [0.63925, 0.24666666666666676], [0.66675, 0.24666666666666676]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 6.106404831927036, ""motion_angle_deg"": 12.568796229626214, ""motion_length_px"": 25}"
defocus_blurr_plate/train/img_1a2351abf97aed14419e__p002.png,defocus_blur,train,plate_a90deff11edaacdc8bc97c3e,train/images/112-jpg_jpg.rf.z95pkiw42J3gLbdQC1zk.jpg,img_1a2351abf97aed14419e,2,0,139,250,"[[0.721, 0.5950000000000002], [0.68625, 0.5950000000000002], [0.68625, 0.6783333333333335], [0.721, 0.6783333333333335]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 6.106404831927036, ""motion_angle_deg"": 12.568796229626214, ""motion_length_px"": 25}"
gaussian_blurr_plate/train/img_1a2351abf97aed14419e__p001.png,gaussian_blur,train,plate_14b99bc6207a2cfd1f731d84,train/images/112-jpg_jpg.rf.z95pkiw42J3gLbdQC1zk.jpg,img_1a2351abf97aed14419e,1,0,110,201,"[[0.66675, 0.17966666666666675], [0.63925, 0.17966666666666675], [0.63925, 0.24666666666666676], [0.66675, 0.24666666666666676]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 6.106404831927036, ""motion_angle_deg"": 12.568796229626214, ""motion_length_px"": 25}"
gaussian_blurr_plate/train/img_1a2351abf97aed14419e__p002.png,gaussian_blur,train,plate_a90deff11edaacdc8bc97c3e,train/images/112-jpg_jpg.rf.z95pkiw42J3gLbdQC1zk.jpg,img_1a2351abf97aed14419e,2,0,139,250,"[[0.721, 0.5950000000000002], [0.68625, 0.5950000000000002], [0.68625, 0.6783333333333335], [0.721, 0.6783333333333335]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 6.106404831927036, ""motion_angle_deg"": 12.568796229626214, ""motion_length_px"": 25}"
clean_plates/train/img_7bc27aff7dfb630cf467__p001.png,clean,train,plate_354c9dab70a8c67e52414372,train/images/11773_png.rf.v6EfKsXRrDpf0b3XMfTi.png,img_7bc27aff7dfb630cf467,1,0,163,83,"[[0.6328725038402457, 0.46990740740740755], [0.3824884792626728, 0.46990740740740755], [0.3824884792626729, 0.6620370370370371], [0.6328725038402457, 0.6620370370370371]]",{}
motion_blurr_plate/train/img_7bc27aff7dfb630cf467__p001.png,motion_blur,train,plate_354c9dab70a8c67e52414372,train/images/11773_png.rf.v6EfKsXRrDpf0b3XMfTi.png,img_7bc27aff7dfb630cf467,1,0,163,83,"[[0.6328725038402457, 0.46990740740740755], [0.3824884792626728, 0.46990740740740755], [0.3824884792626729, 0.6620370370370371], [0.6328725038402457, 0.6620370370370371]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 3.903710636940922, ""motion_angle_deg"": 65.61895183276032, ""motion_length_px"": 15}"
defocus_blurr_plate/train/img_7bc27aff7dfb630cf467__p001.png,defocus_blur,train,plate_354c9dab70a8c67e52414372,train/images/11773_png.rf.v6EfKsXRrDpf0b3XMfTi.png,img_7bc27aff7dfb630cf467,1,0,163,83,"[[0.6328725038402457, 0.46990740740740755], [0.3824884792626728, 0.46990740740740755], [0.3824884792626729, 0.6620370370370371], [0.6328725038402457, 0.6620370370370371]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 3.903710636940922, ""motion_angle_deg"": 65.61895183276032, ""motion_length_px"": 15}"
gaussian_blurr_plate/train/img_7bc27aff7dfb630cf467__p001.png,gaussian_blur,train,plate_354c9dab70a8c67e52414372,train/images/11773_png.rf.v6EfKsXRrDpf0b3XMfTi.png,img_7bc27aff7dfb630cf467,1,0,163,83,"[[0.6328725038402457, 0.46990740740740755], [0.3824884792626728, 0.46990740740740755], [0.3824884792626729, 0.6620370370370371], [0.6328725038402457, 0.6620370370370371]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 3.903710636940922, ""motion_angle_deg"": 65.61895183276032, ""motion_length_px"": 15}"
clean_plates/train/img_a0ee92584cc74b17015b__p001.png,clean,train,plate_e5fbd225302078dae7fd0948,train/images/118-jpg_jpg.rf.vKUU8yx3DJmt9zuFioL2.jpg,img_a0ee92584cc74b17015b,1,0,576,843,"[[0.70425, 0.3653333333333335], [0.56025, 0.3653333333333335], [0.56025, 0.6463333333333335], [0.70425, 0.6463333333333335]]",{}
motion_blurr_plate/train/img_a0ee92584cc74b17015b__p001.png,motion_blur,train,plate_e5fbd225302078dae7fd0948,train/images/118-jpg_jpg.rf.vKUU8yx3DJmt9zuFioL2.jpg,img_a0ee92584cc74b17015b,1,0,576,843,"[[0.70425, 0.3653333333333335], [0.56025, 0.3653333333333335], [0.56025, 0.6463333333333335], [0.70425, 0.6463333333333335]]","{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 136.23588619917223, ""motion_length_px"": 43}"
defocus_blurr_plate/train/img_a0ee92584cc74b17015b__p001.png,defocus_blur,train,plate_e5fbd225302078dae7fd0948,train/images/118-jpg_jpg.rf.vKUU8yx3DJmt9zuFioL2.jpg,img_a0ee92584cc74b17015b,1,0,576,843,"[[0.70425, 0.3653333333333335], [0.56025, 0.3653333333333335], [0.56025, 0.6463333333333335], [0.70425, 0.6463333333333335]]","{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 136.23588619917223, ""motion_length_px"": 43}"
gaussian_blurr_plate/train/img_a0ee92584cc74b17015b__p001.png,gaussian_blur,train,plate_e5fbd225302078dae7fd0948,train/images/118-jpg_jpg.rf.vKUU8yx3DJmt9zuFioL2.jpg,img_a0ee92584cc74b17015b,1,0,576,843,"[[0.70425, 0.3653333333333335], [0.56025, 0.3653333333333335], [0.56025, 0.6463333333333335], [0.70425, 0.6463333333333335]]","{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 136.23588619917223, ""motion_length_px"": 43}"
clean_plates/train/img_08a0672df7b40ecae342__p001.png,clean,train,plate_552b26bc61b2a3dc6cbc51ef,train/images/119-jpg_jpg.rf.boxcIZjUFEZgMY5GqNHS.jpg,img_08a0672df7b40ecae342,1,0,151,267,"[[0.62325, 0.4806666666666668], [0.5855, 0.4806666666666668], [0.5855, 0.5696666666666668], [0.62325, 0.5696666666666668]]",{}
motion_blurr_plate/train/img_08a0672df7b40ecae342__p001.png,motion_blur,train,plate_552b26bc61b2a3dc6cbc51ef,train/images/119-jpg_jpg.rf.boxcIZjUFEZgMY5GqNHS.jpg,img_08a0672df7b40ecae342,1,0,151,267,"[[0.62325, 0.4806666666666668], [0.5855, 0.4806666666666668], [0.5855, 0.5696666666666668], [0.62325, 0.5696666666666668]]","{""defocus_radius_px"": 9, ""gaussian_sigma_px"": 7.404886027519174, ""motion_angle_deg"": 122.84501883307223, ""motion_length_px"": 21}"
defocus_blurr_plate/train/img_08a0672df7b40ecae342__p001.png,defocus_blur,train,plate_552b26bc61b2a3dc6cbc51ef,train/images/119-jpg_jpg.rf.boxcIZjUFEZgMY5GqNHS.jpg,img_08a0672df7b40ecae342,1,0,151,267,"[[0.62325, 0.4806666666666668], [0.5855, 0.4806666666666668], [0.5855, 0.5696666666666668], [0.62325, 0.5696666666666668]]","{""defocus_radius_px"": 9, ""gaussian_sigma_px"": 7.404886027519174, ""motion_angle_deg"": 122.84501883307223, ""motion_length_px"": 21}"
gaussian_blurr_plate/train/img_08a0672df7b40ecae342__p001.png,gaussian_blur,train,plate_552b26bc61b2a3dc6cbc51ef,train/images/119-jpg_jpg.rf.boxcIZjUFEZgMY5GqNHS.jpg,img_08a0672df7b40ecae342,1,0,151,267,"[[0.62325, 0.4806666666666668], [0.5855, 0.4806666666666668], [0.5855, 0.5696666666666668], [0.62325, 0.5696666666666668]]","{""defocus_radius_px"": 9, ""gaussian_sigma_px"": 7.404886027519174, ""motion_angle_deg"": 122.84501883307223, ""motion_length_px"": 21}"
clean_plates/train/img_451c43dce8699840b6d9__p001.png,clean,train,plate_3cc112093af5348ea421a5f2,train/images/119_jpg.rf.6lHCVWvea4yDhrv27V6V.jpg,img_451c43dce8699840b6d9,1,0,114,102,"[[0.35555555555555574, 0.6145833333333334], [0.1972222222222223, 0.6145833333333334], [0.1972222222222223, 0.7208333333333333], [0.35555555555555574, 0.7208333333333333]]",{}
motion_blurr_plate/train/img_451c43dce8699840b6d9__p001.png,motion_blur,train,plate_3cc112093af5348ea421a5f2,train/images/119_jpg.rf.6lHCVWvea4yDhrv27V6V.jpg,img_451c43dce8699840b6d9,1,0,114,102,"[[0.35555555555555574, 0.6145833333333334], [0.1972222222222223, 0.6145833333333334], [0.1972222222222223, 0.7208333333333333], [0.35555555555555574, 0.7208333333333333]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.511224496106073, ""motion_angle_deg"": 100.67701887082004, ""motion_length_px"": 19}"
defocus_blurr_plate/train/img_451c43dce8699840b6d9__p001.png,defocus_blur,train,plate_3cc112093af5348ea421a5f2,train/images/119_jpg.rf.6lHCVWvea4yDhrv27V6V.jpg,img_451c43dce8699840b6d9,1,0,114,102,"[[0.35555555555555574, 0.6145833333333334], [0.1972222222222223, 0.6145833333333334], [0.1972222222222223, 0.7208333333333333], [0.35555555555555574, 0.7208333333333333]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.511224496106073, ""motion_angle_deg"": 100.67701887082004, ""motion_length_px"": 19}"
gaussian_blurr_plate/train/img_451c43dce8699840b6d9__p001.png,gaussian_blur,train,plate_3cc112093af5348ea421a5f2,train/images/119_jpg.rf.6lHCVWvea4yDhrv27V6V.jpg,img_451c43dce8699840b6d9,1,0,114,102,"[[0.35555555555555574, 0.6145833333333334], [0.1972222222222223, 0.6145833333333334], [0.1972222222222223, 0.7208333333333333], [0.35555555555555574, 0.7208333333333333]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.511224496106073, ""motion_angle_deg"": 100.67701887082004, ""motion_length_px"": 19}"
clean_plates/train/img_f69918e515cd21c29e8b__p001.png,clean,train,plate_acd0149b11a0faac9e94fb5d,train/images/12182_png.rf.evQiUY3bLEMXQsjGfMWQ.png,img_f69918e515cd21c29e8b,1,0,146,78,"[[0.5920679886685553, 0.6705426356589147], [0.38526912181303113, 0.6705426356589147], [0.38526912181303113, 0.8217054263565892], [0.5920679886685553, 0.8217054263565892]]",{}
motion_blurr_plate/train/img_f69918e515cd21c29e8b__p001.png,motion_blur,train,plate_acd0149b11a0faac9e94fb5d,train/images/12182_png.rf.evQiUY3bLEMXQsjGfMWQ.png,img_f69918e515cd21c29e8b,1,0,146,78,"[[0.5920679886685553, 0.6705426356589147], [0.38526912181303113, 0.6705426356589147], [0.38526912181303113, 0.8217054263565892], [0.5920679886685553, 0.8217054263565892]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 5.062722057337086, ""motion_angle_deg"": 172.7909972254775, ""motion_length_px"": 17}"
defocus_blurr_plate/train/img_f69918e515cd21c29e8b__p001.png,defocus_blur,train,plate_acd0149b11a0faac9e94fb5d,train/images/12182_png.rf.evQiUY3bLEMXQsjGfMWQ.png,img_f69918e515cd21c29e8b,1,0,146,78,"[[0.5920679886685553, 0.6705426356589147], [0.38526912181303113, 0.6705426356589147], [0.38526912181303113, 0.8217054263565892], [0.5920679886685553, 0.8217054263565892]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 5.062722057337086, ""motion_angle_deg"": 172.7909972254775, ""motion_length_px"": 17}"
gaussian_blurr_plate/train/img_f69918e515cd21c29e8b__p001.png,gaussian_blur,train,plate_acd0149b11a0faac9e94fb5d,train/images/12182_png.rf.evQiUY3bLEMXQsjGfMWQ.png,img_f69918e515cd21c29e8b,1,0,146,78,"[[0.5920679886685553, 0.6705426356589147], [0.38526912181303113, 0.6705426356589147], [0.38526912181303113, 0.8217054263565892], [0.5920679886685553, 0.8217054263565892]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 5.062722057337086, ""motion_angle_deg"": 172.7909972254775, ""motion_length_px"": 17}"
clean_plates/train/img_f7e2f862b0736f7181bf__p001.png,clean,train,plate_a6c662360ef4ece141220e3f,train/images/12185_png.rf.NyZolIGUf5SevxkEHhdR.png,img_f7e2f862b0736f7181bf,1,0,163,102,"[[0.7650551314673452, 0.8211284513805522], [0.6268023748939779, 0.8211284513805522], [0.6268023748939779, 0.943577430972389], [0.7650551314673452, 0.943577430972389]]",{}
motion_blurr_plate/train/img_f7e2f862b0736f7181bf__p001.png,motion_blur,train,plate_a6c662360ef4ece141220e3f,train/images/12185_png.rf.NyZolIGUf5SevxkEHhdR.png,img_f7e2f862b0736f7181bf,1,0,163,102,"[[0.7650551314673452, 0.8211284513805522], [0.6268023748939779, 0.8211284513805522], [0.6268023748939779, 0.943577430972389], [0.7650551314673452, 0.943577430972389]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 6.051402621611531, ""motion_angle_deg"": 120.65922000848357, ""motion_length_px"": 23}"
defocus_blurr_plate/train/img_f7e2f862b0736f7181bf__p001.png,defocus_blur,train,plate_a6c662360ef4ece141220e3f,train/images/12185_png.rf.NyZolIGUf5SevxkEHhdR.png,img_f7e2f862b0736f7181bf,1,0,163,102,"[[0.7650551314673452, 0.8211284513805522], [0.6268023748939779, 0.8211284513805522], [0.6268023748939779, 0.943577430972389], [0.7650551314673452, 0.943577430972389]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 6.051402621611531, ""motion_angle_deg"": 120.65922000848357, ""motion_length_px"": 23}"
gaussian_blurr_plate/train/img_f7e2f862b0736f7181bf__p001.png,gaussian_blur,train,plate_a6c662360ef4ece141220e3f,train/images/12185_png.rf.NyZolIGUf5SevxkEHhdR.png,img_f7e2f862b0736f7181bf,1,0,163,102,"[[0.7650551314673452, 0.8211284513805522], [0.6268023748939779, 0.8211284513805522], [0.6268023748939779, 0.943577430972389], [0.7650551314673452, 0.943577430972389]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 6.051402621611531, ""motion_angle_deg"": 120.65922000848357, ""motion_length_px"": 23}"
clean_plates/train/img_d2499af1e7ce85ffa7ae__p001.png,clean,train,plate_7319cfaa2210a927e666c1ea,train/images/12455_png.rf.Zd86bez1g1i8kIgqMwxA.png,img_d2499af1e7ce85ffa7ae,1,0,109,57,"[[0.7097625329815304, 0.6319218241042346], [0.5659630606860159, 0.6319218241042345], [0.5659630606860159, 0.724755700325733], [0.7097625329815304, 0.7247557003257331]]",{}
motion_blurr_plate/train/img_d2499af1e7ce85ffa7ae__p001.png,motion_blur,train,plate_7319cfaa2210a927e666c1ea,train/images/12455_png.rf.Zd86bez1g1i8kIgqMwxA.png,img_d2499af1e7ce85ffa7ae,1,0,109,57,"[[0.7097625329815304, 0.6319218241042346], [0.5659630606860159, 0.6319218241042345], [0.5659630606860159, 0.724755700325733], [0.7097625329815304, 0.7247557003257331]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.2949036350256082, ""motion_angle_deg"": 154.28949571387346, ""motion_length_px"": 7}"
defocus_blurr_plate/train/img_d2499af1e7ce85ffa7ae__p001.png,defocus_blur,train,plate_7319cfaa2210a927e666c1ea,train/images/12455_png.rf.Zd86bez1g1i8kIgqMwxA.png,img_d2499af1e7ce85ffa7ae,1,0,109,57,"[[0.7097625329815304, 0.6319218241042346], [0.5659630606860159, 0.6319218241042345], [0.5659630606860159, 0.724755700325733], [0.7097625329815304, 0.7247557003257331]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.2949036350256082, ""motion_angle_deg"": 154.28949571387346, ""motion_length_px"": 7}"
gaussian_blurr_plate/train/img_d2499af1e7ce85ffa7ae__p001.png,gaussian_blur,train,plate_7319cfaa2210a927e666c1ea,train/images/12455_png.rf.Zd86bez1g1i8kIgqMwxA.png,img_d2499af1e7ce85ffa7ae,1,0,109,57,"[[0.7097625329815304, 0.6319218241042346], [0.5659630606860159, 0.6319218241042345], [0.5659630606860159, 0.724755700325733], [0.7097625329815304, 0.7247557003257331]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.2949036350256082, ""motion_angle_deg"": 154.28949571387346, ""motion_length_px"": 7}"
clean_plates/train/img_740938774c5dceff983b__p001.png,clean,train,plate_dee9255017e099277d11a2e1,train/images/124_jpg.rf.1hO3VS99N33j3DJV2Kbp.jpg,img_740938774c5dceff983b,1,0,89,48,"[[0.560364464692483, 0.878099173553719], [0.3576309794988612, 0.878099173553719], [0.3576309794988612, 0.9772727272727273], [0.560364464692483, 0.9772727272727273]]",{}
motion_blurr_plate/train/img_740938774c5dceff983b__p001.png,motion_blur,train,plate_dee9255017e099277d11a2e1,train/images/124_jpg.rf.1hO3VS99N33j3DJV2Kbp.jpg,img_740938774c5dceff983b,1,0,89,48,"[[0.560364464692483, 0.878099173553719], [0.3576309794988612, 0.878099173553719], [0.3576309794988612, 0.9772727272727273], [0.560364464692483, 0.9772727272727273]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.5502643259937, ""motion_angle_deg"": 36.79572295387819, ""motion_length_px"": 7}"
defocus_blurr_plate/train/img_740938774c5dceff983b__p001.png,defocus_blur,train,plate_dee9255017e099277d11a2e1,train/images/124_jpg.rf.1hO3VS99N33j3DJV2Kbp.jpg,img_740938774c5dceff983b,1,0,89,48,"[[0.560364464692483, 0.878099173553719], [0.3576309794988612, 0.878099173553719], [0.3576309794988612, 0.9772727272727273], [0.560364464692483, 0.9772727272727273]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.5502643259937, ""motion_angle_deg"": 36.79572295387819, ""motion_length_px"": 7}"
gaussian_blurr_plate/train/img_740938774c5dceff983b__p001.png,gaussian_blur,train,plate_dee9255017e099277d11a2e1,train/images/124_jpg.rf.1hO3VS99N33j3DJV2Kbp.jpg,img_740938774c5dceff983b,1,0,89,48,"[[0.560364464692483, 0.878099173553719], [0.3576309794988612, 0.878099173553719], [0.3576309794988612, 0.9772727272727273], [0.560364464692483, 0.9772727272727273]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.5502643259937, ""motion_angle_deg"": 36.79572295387819, ""motion_length_px"": 7}"
clean_plates/train/img_28a518e362bc9cb24217__p001.png,clean,train,plate_73604ebac4ecedf301a604d0,train/images/12509_png.rf.TIXdYse7lg5jYaOTkTPq.png,img_28a518e362bc9cb24217,1,0,189,94,"[[0.6066666666666667, 0.5723124516627996], [0.4666666666666667, 0.5723124516627996], [0.4666666666666667, 0.6450116009280742], [0.6066666666666667, 0.6450116009280742]]",{}
motion_blurr_plate/train/img_28a518e362bc9cb24217__p001.png,motion_blur,train,plate_73604ebac4ecedf301a604d0,train/images/12509_png.rf.TIXdYse7lg5jYaOTkTPq.png,img_28a518e362bc9cb24217,1,0,189,94,"[[0.6066666666666667, 0.5723124516627996], [0.4666666666666667, 0.5723124516627996], [0.4666666666666667, 0.6450116009280742], [0.6066666666666667, 0.6450116009280742]]","{""defocus_radius_px"": 7, ""gaussian_sigma_px"": 5.771994823259613, ""motion_angle_deg"": 96.47886427998192, ""motion_length_px"": 11}"
defocus_blurr_plate/train/img_28a518e362bc9cb24217__p001.png,defocus_blur,train,plate_73604ebac4ecedf301a604d0,train/images/12509_png.rf.TIXdYse7lg5jYaOTkTPq.png,img_28a518e362bc9cb24217,1,0,189,94,"[[0.6066666666666667, 0.5723124516627996], [0.4666666666666667, 0.5723124516627996], [0.4666666666666667, 0.6450116009280742], [0.6066666666666667, 0.6450116009280742]]","{""defocus_radius_px"": 7, ""gaussian_sigma_px"": 5.771994823259613, ""motion_angle_deg"": 96.47886427998192, ""motion_length_px"": 11}"
